15.9053   0.559855    2.01978   19          32        0       
17.9844   0.318743    1.11489   19.6333     30        3       
17.6591   0.985095    3.33387   19.8        30        6       
18.2877   0.450402    1.55856   19.8        30        4       
17.7206   0.659746    2.30765   19.8        30        3       
18.4341   0.386613    1.30842   20          33        6       
18.0378   0.613217    2.09877   20.0333     28        5       
18.0841   0.524982    1.7767    20.0333     28        6       
18.6179   0.421703    1.34364   20.0333     28        11      
17.9449   0.675066    2.33598   20.4667     32        4       
18.6311   0.387611    1.32662   20.5        32        5       
18.4913   0.521775    1.72525   20.5        32        8       
18.5674   0.453485    1.51719   20.5        32        7       
18.2407   0.52125     1.784     20.5        32        5       
18.5417   0.492355    1.66628   20.8333     34        6       
18.2459   0.655804    2.24453   20.8333     34        5       
18.3715   0.509824    1.80213   20.8333     34        2       
18.4733   0.439123    1.58422   20.8333     34        0       
18.5107   0.440934    1.59075   20.8333     34        0       
18.2719   0.629925    2.15595   20.8333     34        5       
18.1611   0.655333    2.16686   20.8333     34        8       
18.3643   0.617688    2.06656   20.8333     34        7       
18.5526   0.466039    1.59504   20.8333     34        5       
18.422    0.608276    1.98718   20.8333     34        9       
18.3464   0.561495    1.94298   20.8333     34        4       
18.6039   0.542544    1.81515   20.8333     34        7       
18.5106   0.559487    1.89348   20.8333     34        6       
18.3121   0.582449    2.03728   20.8333     34        3       
18.693    0.648596    2.0399    20.8333     34        12      
18.3419   0.530504    1.77487   20.8333     34        7       
18.4504   0.563379    1.8405    20.8333     34        9       
18.3597   0.632846    2.11727   20.8333     34        7       
18.1616   0.695956    2.40827   20.8333     34        4       
18.3979   0.585383    2.06921   21          38        2       
18.9073   0.400957    1.44653   21          38        0       
18.862    0.396854    1.43173   21          38        0       
18.7729   0.50692     1.69597   21          38        7       
18.6279   0.50364     1.68499   21          38        7       
18.7966   0.526093    1.67625   21          38        11      
18.5477   0.593436    2.00837   21          38        6       
18.5773   0.521252    1.76408   21          38        6       
18.37     0.967006    3.12035   21          38        10      
18.4886   0.578149    1.95664   21          38        6       
18.2558   0.570131    1.97287   21          38        4       
18.0538   0.701826    2.3752    21          38        6       
18.2689   0.619866    2.09782   21          38        6       
18.1364   0.68557     2.32018   21          38        6       
18.3841   0.584919    2.02404   21          38        4       
18.6186   0.64706     2.16483   21          38        7       
18.3899   0.565114    1.9555    21          38        4       
18.6431   0.451588    1.59627   21          38        2       
18.6069   0.491561    1.73757   21          38        2       
18.664    0.439051    1.58396   21          38        0       
18.8415   0.426948    1.46125   21          38        5       
18.3222   0.811705    2.6839    21          38        8       
18.726    0.663196    2.1666    21          38        9       
18.9767   0.448148    1.44609   21          38        10      
18.3206   0.618973    2.16503   21          38        3       
18.4533   0.58034     1.98625   21          38        5       
18.386    0.580798    1.94314   21          38        7       
18.3311   0.559502    1.91493   21          38        5       
18.4768   0.50993     1.76455   21          38        4       
18.5124   0.696766    2.33112   21          38        7       
18.3829   0.961733    3.21761   21          38        7       
18.0969   0.733529    2.45412   21          38        7       
18.6289   0.566461    1.93874   21          38        5       
18.466    0.522782    1.82858   21          38        3       
18.4507   0.553508    1.95654   21          38        2       
18.5104   0.664119    2.34753   21          38        2       
18.7213   0.452403    1.63213   21          38        0       
18.8434   0.480914    1.60896   21          38        7       
18.4529   0.557049    1.9276    21          38        4       
18.4873   0.610612    2.01899   21          38        8       
18.6101   0.505988    1.75091   21          38        4       
18.3116   0.643597    2.22709   21          38        4       
18.7642   0.579159    1.86884   21          38        10      
18.6067   0.541369    1.85287   21          38        5       
18.0167   0.778525    2.57419   21          38        8       
18.256    0.620256    2.16952   21          38        3       
18.4515   0.618584    2.09348   21          38        6       
18.8233   0.600497    1.93769   21          38        10      
18.0111   0.839416    2.77553   21          38        8       
18.2738   0.863718    2.85588   21          38        8       
18.3756   0.706341    2.41749   21          38        5       
18.966    0.369274    1.31884   21          38        1       
18.5567   0.465438    1.67915   21          38        0       
18.9273   0.418311    1.50914   21          38        0       
18.9273   0.456149    1.54375   21          38        6       
18.8453   0.644306    2.0529    21          38        11      
18.5473   0.732937    2.45214   21          38        7       
18.8233   0.51297     1.71621   21          38        7       
18.6516   0.522079    1.72626   21          38        8       
18.5267   0.561687    1.9224    21          38        5       
18.2926   0.657461    2.2502    21          38        5       
18.7504   0.483174    1.61652   21          38        7       
18.7902   0.646486    2.11201   21          38        9       
18.6333   0.593918    1.96379   21          38        8       
18.465    0.780432    2.51831   21          38        10      
18.8629   0.460442    1.55828   21          38        6       
18.7429   0.668679    2.21099   21          38        8       
18.5029   0.542714    1.87799   21          38        4       
