16.3353   0.599332    2.1622    19.9333     31        0       
17.7272   0.336322    1.20115   19.9333     31        1       
17.7341   0.565924    1.87123   20.1667     31        8       
17.6486   0.504677    1.74637   20.1667     31        4       
17.6682   0.603555    2.01927   20.1667     31        7       
18.278    0.402119    1.3609    20.1667     31        6       
17.8803   0.867721    2.93664   20.1667     31        6       
17.8432   0.6465      2.18796   20.1667     31        6       
18.0008   0.480422    1.6259    20.1667     31        6       
18.1689   0.549589    1.881     20.1667     31        5       
18.3061   0.396585    1.34217   20.1667     31        6       
18.5754   0.412412    1.36364   20.1667     31        8       
18.1255   0.485015    1.69648   20.1667     31        3       
18.5597   0.373009    1.24795   20.1667     31        7       
17.8813   0.675821    2.20784   20.1667     31        9       
18.3963   0.430133    1.47215   20.1667     31        5       
18.4116   0.412876    1.4287    20.1667     31        4       
18.6361   0.321903    1.14965   20.1667     31        1       
18.6721   0.360011    1.28575   20.5333     27        1       
18.2978   0.611682    2.09351   20.5333     27        5       
18.3159   0.567986    1.87805   20.5333     27        8       
18.6961   0.442366    1.47999   20.5333     27        7       
18.183    0.614282    2.10241   20.5333     27        5       
18.6371   0.477439    1.6158    20.5333     27        6       
18.3929   0.644027    2.12947   20.5333     27        8       
17.7418   0.81261     2.84233   20.5333     27        3       
18.2696   0.627454    2.17122   20.5333     27        4       
18.2111   0.795453    2.53449   20.5333     27        11      
18.0319   0.910874    3.11751   20.5333     27        5       
18.1578   0.682332    2.33532   20.5333     27        5       
18.2572   0.610807    2.11362   20.5333     27        4       
18.3155   0.528849    1.76934   20.5333     27        7       
18.7911   0.456045    1.48986   20.5333     27        9       
18.5188   0.508601    1.75995   20.5333     27        4       
18.5435   0.417183    1.48994   20.5333     27        1       
18.5447   0.433339    1.56335   20.5333     27        0       
18.5424   0.459334    1.55453   20.5333     27        6       
18.4715   0.590317    1.92851   20.5333     27        9       
17.8598   0.853125    2.88724   20.5333     27        6       
18.5256   0.5935      1.98563   20.5333     27        7       
18.4265   0.572957    1.93907   20.5333     27        6       
17.9941   0.687318    2.35238   20.5333     27        5       
17.8326   0.803111    2.80911   20.5333     27        3       
18.1313   0.607266    2.14656   20.5333     27        2       
18.005    0.726799    2.54218   20.5333     27        3       
18.3775   0.494108    1.7098    20.5333     27        4       
18.6437   0.485728    1.60606   20.5333     27        8       
18.3295   0.587256    1.98746   20.5333     27        6       
17.9386   0.673697    2.28      20.5333     27        6       
18.1632   0.544976    1.92638   20.5333     27        2       
18.4447   0.575351    2.01245   20.5333     27        3       
18.6061   0.434709    1.55253   20.5333     27        1       
18.5497   0.41773     1.49189   20.5333     27        1       
18.5652   0.633488    2.16815   20.5333     27        5       
18.6682   0.470665    1.59288   20.5333     27        6       
18.5271   0.534892    1.78955   20.5333     27        7       
18.4977   0.584049    1.95401   20.5333     27        7       
18.1397   0.832333    2.75211   20.5333     27        8       
18.295    0.595029    2.08128   20.5333     27        3       
18.2379   0.64672     2.1887    20.5333     27        6       
18.9079   0.479793    1.509     20.5333     27        12      
18.6424   0.518925    1.75621   20.5333     27        6       
18.4008   0.546851    1.85071   20.5333     27        6       
18.3062   0.710604    2.37742   20.5333     27        7       
18.0754   0.743189    2.57171   20.5333     27        4       
18.7938   0.440621    1.47416   20.5333     27        7       
18.2217   0.748529    2.5043    20.5333     27        7       
18.8617   0.36661     1.28232   20.5333     27        3       
18.8      0.404693    1.44533   20.5333     29        1       
18.7122   0.386896    1.38177   20.5333     29        1       
18.5844   0.548816    1.87835   20.5333     29        5       
18.5143   0.624457    2.06477   20.5333     29        8       
18.4659   0.513099    1.75611   20.5333     29        5       
18.1932   0.712641    2.4118    20.5333     29        6       
18.423    0.627294    2.07415   20.5333     29        8       
18.2636   0.804286    2.72195   20.5333     29        6       
18.2748   0.696493    2.38379   20.5333     29        5       
18.6182   0.519712    1.75887   20.5333     29        6       
18.5268   0.67718     2.21228   20.5333     29        9       
18.2171   0.926864    3.02797   21.4667     32        9       
18.6365   0.578471    1.91271   21.4667     32        8       
18.2807   0.723467    2.4761    21.4667     32        5       
18.028    0.835766    2.82849   21.4667     32        6       
17.8213   1.10814     3.87602   21.4667     32        3       
18.7413   0.627744    2.17223   21.4667     32        4       
18.7116   0.429923    1.53544   21.4667     32        1       
18.686    0.443631    1.60048   21.4667     32        0       
18.4629   0.907158    3.0701    21.4667     32        6       
18.831    0.561575    1.85685   21.4667     32        8       
18.8333   0.538541    1.78069   21.4667     32        8       
18.5705   0.573063    1.91726   21.4667     32        7       
17.9699   1.10263     3.60219   21.4667     32        9       
18.2738   0.785434    2.74728   21.4667     32        3       
18.9512   0.488117    1.59463   21.4667     32        9       
18.6384   0.523868    1.81278   21.4667     32        4       
18.5311   0.742255    2.51202   21.4667     32        6       
18.8642   0.505717    1.65213   21.4667     32        9       
18.597    0.548632    1.85674   21.4667     32        6       
18.6907   0.566564    1.89552   21.4667     32        7       
18.4475   0.863166    2.78528   21.4667     32        10      
18.2341   0.65244     2.23301   21.4667     32        5       
